Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Lot Number,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
AUBA,DPI8000,DPI8000.E,DPI8000.E-TO,4582108,4582108,"",2026-06-11 00:00:00,2027-06-11 00:00:00,2026-07-14 00:00:00
SING,DPI8000,DPI8000.S,DPI8000.S,4578910,4578910,,2026-04-13 00:00:00,2027-04-12 00:00:00,2026-07-14 00:00:00
SING,DPI8000,DPI8000.S,DPI8000.S,4578910,4578910,"",2026-04-12 00:00:00,2027-04-12 00:00:00,2026-07-14 00:00:00
SING,DPI8000,DPI8000.S,DPI8000.S,4578910,4578910,"",2026-04-13 00:00:00,2027-04-12 00:00:00,2026-07-14 00:00:00
SING,DPI8000,DPI8000.S,DPI8000.S,4583065,4583065,,2026-07-05 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SING,DPI8000,DPI8000.S,DPI8000.S,4583065,4583065,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SING,DPI8000,DPI8000.S,DPI8000.S,4583065,4583065,"",2026-07-05 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4574144,4574144,"",2026-01-10 00:00:00,2027-01-10 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4574144,4574144,"",2026-01-25 00:00:00,2027-01-10 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4574144,4574144,"",2026-02-27 00:00:00,2027-01-10 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4574144,4574144,4574144,2026-01-25 00:00:00,2027-01-10 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4577096,4577096,,2026-06-18 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4577096,4577096,"",2026-03-15 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4577096,4577096,"",2026-06-18 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4583065,4583065,,2026-07-05 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4583065,4583065,"",2026-06-29 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
SNG4,DPI8000,DPI8000.S,DPI8000.S-PL,4583065,4583065,"",2026-07-05 00:00:00,2027-06-29 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-03-05 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-03-06 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-04-07 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-06-01 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CINC,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-03-05 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CINC,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-03-06 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CINC,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-04-07 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CINC,DPI8001,DPI8001,DPI8001,4576835,4576835,"",2026-06-01 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001-FD,4576835,4576835,"",2026-03-05 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001-FD,4576835,4576835,"",2026-03-06 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001-FD,4576835,4576835,"",2026-04-07 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8001,DPI8001,DPI8001-FD,4576835,4576835,"",2026-06-01 00:00:00,2027-03-05 00:00:00,2026-07-14 00:00:00
CINC,DPI8002,DPI8002,DPI8002,4581597,4581597,"",2026-05-30 00:00:00,2027-05-30 00:00:00,2026-07-14 00:00:00
CINC,DPI8002,DPI8002,DPI8002,4581597,4581597,"",2026-06-03 00:00:00,2027-05-30 00:00:00,2026-07-14 00:00:00
CIN2,DPI8002,DPI8002,DPI8002-FD,4581597,4581597,"",2026-05-30 00:00:00,2027-05-30 00:00:00,2026-07-14 00:00:00
CIN2,DPI8002,DPI8002,DPI8002-FD,4581597,4581597,"",2026-06-03 00:00:00,2027-05-30 00:00:00,2026-07-14 00:00:00
CIN2,DPI8004,DPI8004,DPI8004,4582181,4582181,"",2026-06-08 00:00:00,2026-12-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8004,DPI8004,DPI8004-FD,4582181,4582181,"",2026-06-08 00:00:00,2026-12-05 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4578841,4578841,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4578841,4578841,"",2026-04-15 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4579933,4579933,"",2026-05-06 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4579933,4579933,"",2026-05-07 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4582269,4582269,"",2026-06-13 00:00:00,2027-06-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4582269,4582269,"",2026-06-16 00:00:00,2027-06-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-FD,4582269,4582269,"",2026-06-18 00:00:00,2027-06-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-PL,4582269,4582269,"",2026-06-13 00:00:00,2027-06-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-PL,4582269,4582269,"",2026-06-16 00:00:00,2027-06-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8020,DPI8020,DPI8020-PL,4582269,4582269,"",2026-06-18 00:00:00,2027-06-13 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E,4579847,4579847,"",2026-04-28 00:00:00,2027-04-28 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E,4579847,4579847,"",2026-07-02 00:00:00,2027-04-28 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E,4582834,4582834,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E,4582834,4582834,"",2026-07-02 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E-PL,4579847,4579847,"",2026-04-28 00:00:00,2027-04-28 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E-PL,4579847,4579847,"",2026-07-02 00:00:00,2027-04-28 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E-PL,4582834,4582834,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E-PL,4582834,4582834,"",2026-07-02 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E-TO,4581924,4581924,"",2026-06-03 00:00:00,2027-06-03 00:00:00,2026-07-14 00:00:00
AUBA,DPI8020,DPI8020.E,DPI8020.E-TO,4581924,4581924,"",2026-06-10 00:00:00,2027-06-03 00:00:00,2026-07-14 00:00:00
SING,DPI8020,DPI8020.S,DPI8020.S,4583063,4583063,,2026-07-03 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
SING,DPI8020,DPI8020.S,DPI8020.S,4583063,4583063,"",2026-06-30 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
SING,DPI8020,DPI8020.S,DPI8020.S,4583063,4583063,"",2026-07-03 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-OP,4575975,4575975,,2026-02-24 00:00:00,2027-02-23 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-OP,4575975,4575975,"",2026-02-23 00:00:00,2027-02-23 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-OP,4575975,4575975,"",2026-02-24 00:00:00,2027-02-23 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4576816,4576816,,2026-03-02 00:00:00,2027-02-28 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4576816,4576816,"",2026-02-28 00:00:00,2027-02-28 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4576816,4576816,"",2026-03-02 00:00:00,2027-02-28 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,,2026-04-23 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,"",2026-04-13 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,"",2026-04-23 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
MUM3,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,"",2026-06-18 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
SHAN,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,,2026-04-23 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
SHAN,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,"",2026-04-13 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
SHAN,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,"",2026-04-23 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
SHAN,DPI8020,DPI8020.S,DPI8020.S-PL,4579163,4579163,"",2026-06-18 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
SING,DPI8020,DPI8020.S,DPI8020.S-PL,4576816,4576816,,2026-03-02 00:00:00,2027-02-28 00:00:00,2026-07-14 00:00:00
SING,DPI8020,DPI8020.S,DPI8020.S-PL,4576816,4576816,"",2026-02-28 00:00:00,2027-02-28 00:00:00,2026-07-14 00:00:00
SING,DPI8020,DPI8020.S,DPI8020.S-PL,4576816,4576816,"",2026-03-02 00:00:00,2027-02-28 00:00:00,2026-07-14 00:00:00
SNG4,DPI8020,DPI8020.S,DPI8020.S-PL,4582991,4582991,,2026-06-24 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
SNG4,DPI8020,DPI8020.S,DPI8020.S-PL,4582991,4582991,"",2026-06-22 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
SNG4,DPI8020,DPI8020.S,DPI8020.S-PL,4582991,4582991,"",2026-06-24 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
SNG4,DPI8020,DPI8020.S,DPI8020.S-PL,4583063,4583063,,2026-07-03 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
SNG4,DPI8020,DPI8020.S,DPI8020.S-PL,4583063,4583063,"",2026-06-30 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
SNG4,DPI8020,DPI8020.S,DPI8020.S-PL,4583063,4583063,"",2026-07-03 00:00:00,2027-06-30 00:00:00,2026-07-14 00:00:00
AUBA,DPI8200,DPI8200.E,DPI8200.E,4577934,4577934,"",2026-03-19 00:00:00,2027-03-19 00:00:00,2026-07-14 00:00:00
AUBA,DPI8200,DPI8200.E,DPI8200.E,4577934,4577934,"",2026-03-20 00:00:00,2027-03-19 00:00:00,2026-07-14 00:00:00
CIN2,DPI8432,DPI8432,DPI8432,4579037,4579037,"",2026-04-13 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8432,DPI8432,DPI8432,4579037,4579037,"",2026-04-15 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8432,DPI8432,DPI8432-FD,4578370,4578370,"",2026-03-31 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
CIN2,DPI8432,DPI8432,DPI8432-FD,4578370,4578370,"",2026-04-01 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
CIN2,DPI8432,DPI8432,DPI8432-PL,4579037,4579037,"",2026-04-13 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8432,DPI8432,DPI8432-PL,4579037,4579037,"",2026-04-15 00:00:00,2027-04-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8434,DPI8434,DPI8434-PL,4577227,4577227,"",2026-03-09 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
CIN2,DPI8434,DPI8434,DPI8434-PL,4577227,4577227,"",2026-03-10 00:00:00,2027-03-09 00:00:00,2026-07-14 00:00:00
SNG4,DPI8435,DPI8435.S,DPI8435.S-PL,4582997,4582997,,2026-06-24 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
SNG4,DPI8435,DPI8435.S,DPI8435.S-PL,4582997,4582997,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
SNG4,DPI8435,DPI8435.S,DPI8435.S-PL,4582997,4582997,"",2026-06-24 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S,4571198,4571198,,2025-11-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S,4571198,4571198,"",2025-11-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S,4571198,4571198,"",2025-12-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S,4571198,4571198,4571198,2025-11-11 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S,4571198,4571198,4571198,2025-11-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S-PL,4571198,4571198,,2025-11-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S-PL,4571198,4571198,"",2025-11-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S-PL,4571198,4571198,"",2025-12-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S-PL,4571198,4571198,4571198,2025-11-11 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SING,DPI8443,DPI8443.S,DPI8443.S-PL,4571198,4571198,4571198,2025-11-17 00:00:00,2026-11-11 00:00:00,2026-07-14 00:00:00
SNG4,DPI8443,DPI8443.S,DPI8443.S-PL,4581915,4581915,"",2026-06-03 00:00:00,2027-06-03 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445,4582546,4582546,"",2026-06-18 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445,4582546,4582546,"",2026-06-19 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445,4582546,4582546,"",2026-07-06 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-FD,4580952,4580952,"",2026-05-19 00:00:00,2027-05-19 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-FD,4580952,4580952,"",2026-05-20 00:00:00,2027-05-19 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-FD,4580952,4580952,"",2026-05-22 00:00:00,2027-05-19 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-FD,4582546,4582546,"",2026-06-18 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-FD,4582546,4582546,"",2026-06-19 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-FD,4582546,4582546,"",2026-07-06 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-PL,4582546,4582546,"",2026-06-18 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-PL,4582546,4582546,"",2026-06-19 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CIN2,DPI8445,DPI8445,DPI8445-PL,4582546,4582546,"",2026-07-06 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
AUBA,DPI8445,DPI8445.E,DPI8445.E,4583909,4583909,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
AUBA,DPI8445,DPI8445.E,DPI8445.E-PL,4583909,4583909,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-OP,4575668,4575668,,2026-02-09 00:00:00,2027-02-08 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-OP,4575668,4575668,"",2026-02-08 00:00:00,2027-02-08 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-OP,4575668,4575668,"",2026-02-09 00:00:00,2027-02-08 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4579165,4579165,,2026-04-18 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4579165,4579165,"",2026-04-16 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4579165,4579165,"",2026-04-18 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4579165,4579165,"",2026-05-13 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4579165,4579165,"",2026-05-19 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4580092,4580092,,2026-05-06 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4580092,4580092,,2026-05-08 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4580092,4580092,"",2026-05-06 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4580092,4580092,"",2026-05-08 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-OP,4580092,4580092,"",2026-06-05 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,,2026-04-06 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,"",2026-03-31 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,"",2026-04-06 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
MUM3,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,"",2026-04-30 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,,2026-04-06 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,"",2026-03-31 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,"",2026-04-06 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4578482,4578482,"",2026-04-30 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4579165,4579165,,2026-04-18 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4579165,4579165,"",2026-04-16 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4579165,4579165,"",2026-04-18 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4579165,4579165,"",2026-05-13 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SHAN,DPI8445,DPI8445.S,DPI8445.S-PL,4579165,4579165,"",2026-05-19 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
SNG4,DPI8445,DPI8445.S,DPI8445.S-PL,4583066,4583066,,2026-07-02 00:00:00,2027-07-01 00:00:00,2026-07-14 00:00:00
SNG4,DPI8445,DPI8445.S,DPI8445.S-PL,4583066,4583066,"",2026-07-01 00:00:00,2027-07-01 00:00:00,2026-07-14 00:00:00
SNG4,DPI8445,DPI8445.S,DPI8445.S-PL,4583066,4583066,"",2026-07-02 00:00:00,2027-07-01 00:00:00,2026-07-14 00:00:00
AUBA,DPI8446,DPI8446.E,DPI8446.E,4576156,4576156,"",2026-02-25 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8446,DPI8446.E,DPI8446.E,4576156,4576156,"",2026-04-27 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8446,DPI8446.E,DPI8446.E,4576156,4576156,"",2026-04-29 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
AUBA,DPI8446,DPI8446.E,DPI8446.E,4576156,4576156,"",2026-07-13 00:00:00,2027-03-10 00:00:00,2026-07-14 00:00:00
AUBA,DPI8446,DPI8446.E,DPI8446.E,4576156,4576156,4576156,2026-05-12 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
SHAN,DPI8446,DPI8446.E,DPI8446.E-PL,4576156,4576156,"",2026-02-25 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
SHAN,DPI8446,DPI8446.E,DPI8446.E-PL,4576156,4576156,"",2026-04-27 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
SHAN,DPI8446,DPI8446.E,DPI8446.E-PL,4576156,4576156,"",2026-04-29 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
SHAN,DPI8446,DPI8446.E,DPI8446.E-PL,4576156,4576156,"",2026-07-13 00:00:00,2027-03-10 00:00:00,2026-07-14 00:00:00
SHAN,DPI8446,DPI8446.E,DPI8446.E-PL,4576156,4576156,4576156,2026-05-12 00:00:00,2026-10-23 00:00:00,2026-07-14 00:00:00
SING,DPI8480,DPI8480.S,DPI8480.S,4577101,4577101,,2026-03-23 00:00:00,2027-03-23 00:00:00,2026-07-14 00:00:00
SING,DPI8480,DPI8480.S,DPI8480.S,4577101,4577101,"",2026-03-23 00:00:00,2027-03-23 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4577101,4577101,,2026-03-23 00:00:00,2027-03-23 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4577101,4577101,"",2026-03-23 00:00:00,2027-03-23 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4583455,4583455,,2026-07-05 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4583455,4583455,"",2026-07-04 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4583455,4583455,"",2026-07-05 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4583458,4583458,,2026-07-05 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4583458,4583458,"",2026-07-04 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
SNG4,DPI8480,DPI8480.S,DPI8480.S-PD,4583458,4583458,"",2026-07-05 00:00:00,2027-07-04 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500,4583794,4583794,"",2026-07-11 00:00:00,2027-07-11 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500,4583794,4583794,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-FD,4579936,4579936,"",2026-05-21 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-FD,4579936,4579936,"",2026-05-22 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-FD,4582272,4582272,"",2026-06-17 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-FD,4582272,4582272,"",2026-06-18 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-FD,4583794,4583794,"",2026-07-11 00:00:00,2027-07-11 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-FD,4583794,4583794,"",2026-07-13 00:00:00,2027-07-13 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-PL,4582272,4582272,"",2026-06-17 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
CIN2,DPI8500,DPI8500,DPI8500-PL,4582272,4582272,"",2026-06-18 00:00:00,2027-06-17 00:00:00,2026-07-14 00:00:00
AUBA,DPI8500,DPI8500.E,DPI8500.E,4578359,4578359,"",2026-04-03 00:00:00,2027-04-03 00:00:00,2026-07-14 00:00:00
AUBA,DPI8500,DPI8500.E,DPI8500.E-PL,4578359,4578359,"",2026-04-03 00:00:00,2027-04-03 00:00:00,2026-07-14 00:00:00
SHAN,DPI8500,DPI8500.S,DPI8500.S-OP,4579167,4579167,,2026-04-18 00:00:00,2027-04-17 00:00:00,2026-07-14 00:00:00
