Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Commodity Class,Sub Class,Master Planning Family,Safety Stock,Shelf Life,Stock Type,GL Category,Leadtime Level,Leadtime MFG,Location,Lot Number,Status,Quantity On Hand,Primary UOM,Hard Commit,A1 Cost,B1 Cost,C1 Cost,C2 Cost,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
AUBA,15S7,15S7.E,15S7.E,SUR,SNI,RCB,0,1095,P,IN30,90,0,ACD0306,607172,"",79,KG,0,$506,$0,$0,$0,607172,D358N5BIF1,2023-11-30 00:00:00,2026-11-29 00:00:00,2026-07-14 00:00:00
SING,15S7,15S7.S,15S7.S,SUR,SNI,RCB,0,730,P,IN30,194,18,STGP,27001169,"",646,KG,0,$4524,$0,$0,$0,27001169,D358PCDIG1,2026-04-14 00:00:00,2028-04-13 00:00:00,2026-07-14 00:00:00
SNG4,15S7,15S7.S,15S7.S,SUR,SNI,RCB,798.32,730,P,IN30,194,18,"",27001169,"",399,KG,0,$2794,$0,$0,$0,27001169,D358PCDIG1,2026-04-14 00:00:00,2028-04-13 00:00:00,2026-07-14 00:00:00
SNG4,15S7,15S7.S,15S7.S,SUR,SNI,RCB,798.32,730,P,IN30,194,18,"",27001304,"",1996,KG,0,$13971,$0,$0,$0,27001304,D358Q27IF1,2026-06-19 00:00:00,2028-06-18 00:00:00,2026-07-14 00:00:00
CINC,15S9,15S9,15S9,SUR,SNI,RRC,1000,730,P,IN30,1,21,C18,614340,"",26,LB,0,$97,$0,$0,$0,614340,0077Q03500,2025-05-21 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
CINC,15S9,15S9,15S9,SUR,SNI,RRC,1000,730,P,IN30,1,21,D0306B12,614340,"",412,LB,0,$1541,$0,$0,$0,614340,0077Q03500,2025-05-21 00:00:00,2027-03-31 00:00:00,2026-07-14 00:00:00
CINC,15S9,15S9,15S9,SUR,SNI,RRC,1000,730,P,IN30,1,21,D0307A05,617470,"",545,LB,0,$2038,$0,$0,$0,617470,0077Q08397,2026-01-30 00:00:00,2027-10-11 00:00:00,2026-07-14 00:00:00
CINC,15S9,15S9,15S9,SUR,SNI,RRC,1000,730,P,IN30,1,21,D0307C04,618848,"",1243,LB,0,$4649,$0,$0,$0,618848,0077R01660,2026-05-06 00:00:00,2028-03-04 00:00:00,2026-07-14 00:00:00
CINC,15S9,15S9,15S9,SUR,SNI,RRC,1000,730,P,IN30,1,21,D0612,617093,"",205,LB,0,$767,$0,$0,$0,617093,077Q08397,2026-01-05 00:00:00,2027-10-11 00:00:00,2026-07-14 00:00:00
CINC,15S9,15S9,15S9,SUR,SNI,RRC,1000,730,P,IN30,1,21,D0612,618645,"",34,LB,0,$129,$0,$0,$0,618645,0077R01660,2026-04-22 00:00:00,2028-03-04 00:00:00,2026-07-14 00:00:00
AUBA,15S9,15S9.E,15S9.E,SUR,SNI,REC,350,730,P,IN30,90,0,ACD15,618519,"",829,KG,0,$5057,$0,$0,$0,618519,D358P81004,2026-04-14 00:00:00,2028-04-13 00:00:00,2026-07-14 00:00:00
SING,15S9,15S9.S,15S9.S,SUR,SNI,REC,0,730,P,IN30,194,18,B01,27000868,"",13,KG,0,$89,$0,$0,$0,27000868,D358P2C001,2025-11-28 00:00:00,2027-11-28 00:00:00,2026-07-14 00:00:00
SNG4,15S9,15S9.S,15S9.S,SUR,SNI,REC,816,730,P,IN30,194,18,"",27001171,"",816,KG,0,$5634,$0,$0,$0,27001171,D358Q16009,2026-04-14 00:00:00,2028-04-13 00:00:00,2026-07-14 00:00:00
SNG4,15S9,15S9.S,15S9.S,SUR,SNI,REC,816,730,P,IN30,194,18,"",27001303,"",1225,KG,0,$8451,$0,$0,$0,27001303,D358Q2A004,2026-06-19 00:00:00,2028-06-18 00:00:00,2026-07-14 00:00:00
AUBA,161107PX,161107PX.E,161107PX.E,"",L,FRC,0,365,Q,IN32,1,10,ACD08,4582107,"",2870,KG,0,$2194,$196,$499,$758,4582107,"",2026-06-10 00:00:00,2027-06-10 00:00:00,2026-07-14 00:00:00
AUBA,161107PX,161107PX.E,161107PX.E,"",L,FRC,0,365,Q,IN32,1,10,ACG02,4579154,"",18,KG,0,$14,$1,$3,$5,4579154,"",2026-04-16 00:00:00,2027-04-16 00:00:00,2026-07-14 00:00:00
CIN2,161190PX,161190PX,161190PX-T2,COM,CMA,TOL,18600,365,P,IN30,28,22,F19,618380,"",1778,LB,0,$2375,$0,$0,$0,618380,ES0066FI,2026-01-14 00:00:00,2027-01-01 00:00:00,2026-07-14 00:00:00
CIN2,161190PX,161190PX,161190PX-T2,COM,CMA,TOL,18600,365,P,IN30,28,22,F24,619073,"",23594,LB,0,$31522,$0,$0,$0,619073,ES1356IK,2026-05-21 00:00:00,2027-05-10 00:00:00,2026-07-14 00:00:00
CIN2,161190PX,161190PX,161190PX-T2,COM,CMA,TOL,18600,365,P,IN30,28,22,F39,619176,"",25438,LB,0,$33985,$0,$0,$0,619176,ES1356TG,2026-05-22 00:00:00,2027-05-10 00:00:00,2026-07-14 00:00:00
CIN2,181139INT,181139INT,181139INT,"",L,FRC,0,360,D,IN32,1,6,G41B,4576576,"",380,LB,0,$354,$399,$569,$508,4576576,"",2026-02-23 00:00:00,2027-02-18 00:00:00,2026-07-14 00:00:00
AUBA,191037IX,191037IX.E,191037IX.E,"",L,FRC,0,365,U,IN32,1,90,AFC02,4531407,P,137,KG,0,$244,$6,$15,$26,4531407,"",2023-10-03 00:00:00,2024-10-02 00:00:00,2026-07-14 00:00:00
AUBA,191037IX,191037IX.E,191037IX.E,"",L,FRC,0,365,U,IN32,1,90,AFC02,4531407,P,137,KG,0,$244,$6,$15,$26,4531407,4531407,2023-10-03 00:00:00,2024-10-02 00:00:00,2026-07-14 00:00:00
AUBA,191242PX,191242PX.E,191242PX.E,"",L,FCB,0,730,U,IN32,1,10,AFC02,4532169,P,35,KG,0,$19,$20,$37,$62,4532169,"",2023-10-17 00:00:00,2025-10-16 00:00:00,2026-07-14 00:00:00
AUBA,191242PX,191242PX.E,191242PX.E,"",L,FCB,0,730,U,IN32,1,10,AFC02,4532169,P,35,KG,0,$19,$20,$37,$62,4532169,4532169,2023-10-17 00:00:00,2025-10-16 00:00:00,2026-07-14 00:00:00
AUBA,191251PX,191251PX.E,191251PX.E,"",L,FCB,0,365,U,IN32,1,45,AFC02,4561684,P,10,KG,0,$22,$6,$11,$18,4561684,"",2025-05-12 00:00:00,2026-05-12 00:00:00,2026-07-14 00:00:00
AUBA,191251PX,191251PX.E,191251PX.E,"",L,FCB,0,365,U,IN32,1,45,AFC02,4561684,P,10,KG,0,$22,$6,$11,$18,4561684,4561684,2025-05-12 00:00:00,2026-05-12 00:00:00,2026-07-14 00:00:00
CINC,1ADIH2O,1ADIH2O,1ADIH2O,H2O,L,H2O,0,730,T,IN30,1,8,"",1ADIH2O,"",998839439,LB,0,$0,$0,$0,$0,1ADIH2O,"",2015-11-24 00:00:00,2100-11-23 00:00:00,2026-07-14 00:00:00
CIN2,2%CAR934,2%CAR934,2%CAR934,"",L,FCB,0,365,M,IN32,1,4,G210101,4583617,"",7,LB,0,$2,$0,$0,$0,4583617,"",2026-07-06 00:00:00,2027-07-06 00:00:00,2026-07-14 00:00:00
CIN2,2%CAR934,2%CAR934,2%CAR934,"",L,FCB,0,365,M,IN32,1,4,G22,4583617,"",11,LB,0,$2,$0,$0,$0,4583617,"",2026-07-06 00:00:00,2027-07-06 00:00:00,2026-07-14 00:00:00
SING,201103PX,201103PX.S,201103PX.S,"",L,FRC,0,365,M,IN32,1,18,STGP,4567678,A,446,KG,0,$417,$14,$33,$66,4567678,4567678,2025-09-04 00:00:00,2026-09-04 00:00:00,2026-07-14 00:00:00
SING,201103PX,201103PX.S,201103PX.S,"",L,FRC,0,365,M,IN32,1,18,STGP,4567680,A,447,KG,0,$418,$14,$33,$67,4567680,4567680,2025-09-05 00:00:00,2026-09-05 00:00:00,2026-07-14 00:00:00
SING,201103PX,201103PX.S,201103PX.S,"",L,FRC,0,365,M,IN32,1,18,STGP,4567681,A,446,KG,0,$417,$14,$33,$66,4567681,4567681,2025-09-22 00:00:00,2026-09-22 00:00:00,2026-07-14 00:00:00
AUBA,201203PX,201203PX.E,201203PX.E,PCO,L,FEC,0,365,Q,IN32,1,30,ACD07,4578509,"",1944,KG,0,$5934,$169,$671,$1123,4578509,"",2026-04-03 00:00:00,2027-04-03 00:00:00,2026-07-14 00:00:00
AUBA,201250PX,201250PX.E,201250PX.E,"","",FCB,0,548,M,IN32,1,40,AAD010104,4577590,"",11,KG,0,$37,$7,$13,$21,4577590,"",2026-03-15 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
AUBA,201250PX,201250PX.E,201250PX.E,"","",FCB,0,548,M,IN32,1,40,AAD010104,4577590,"",11,KG,0,$37,$7,$13,$21,4577590,"",2026-03-16 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
AUBA,201250PX,201250PX.E,201250PX.E-PL,"","",FCB,0,548,S,IN32,1,40,ADD13,4577590,"",144,KG,0,$507,$249,$166,$272,4577590,"",2026-03-15 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
AUBA,201250PX,201250PX.E,201250PX.E-PL,"","",FCB,0,548,S,IN32,1,40,ADD13,4577590,"",144,KG,0,$507,$249,$166,$272,4577590,"",2026-03-16 00:00:00,2027-03-15 00:00:00,2026-07-14 00:00:00
CIN2,211001PX,211001PX.E,211001PX.E-PD,"",L,FCB,840,365,P,IN32,96,69,F1,4580547,"",630,KG,0,$1623,$0,$0,$0,4580547,"",2026-05-07 00:00:00,2027-05-07 00:00:00,2026-07-14 00:00:00
CIN2,211001PX,211001PX.E,211001PX.E-PD,"",L,FCB,840,365,P,IN32,96,69,F1,4580547,"",630,KG,0,$1623,$0,$0,$0,4580547,4580547,2026-05-22 00:00:00,2027-05-07 00:00:00,2026-07-14 00:00:00
SING,211018IX,211018IX.S,211018IX.S,"",L,FRC,0,365,M,IN32,1,151,STGP,4559329,E,18,KG,0,$30,$1,$3,$7,4559329,,2025-03-28 00:00:00,2026-03-25 00:00:00,2026-07-14 00:00:00
SING,211018IX,211018IX.S,211018IX.S,"",L,FRC,0,365,M,IN32,1,151,STGP,4559329,E,18,KG,0,$30,$1,$3,$7,4559329,"",2025-03-28 00:00:00,2026-03-25 00:00:00,2026-07-14 00:00:00
SING,211018IX,211018IX.S,211018IX.S,"",L,FRC,0,365,M,IN32,1,151,STGP,4559329,E,18,KG,0,$30,$1,$3,$7,4559329,4559329,2025-03-25 00:00:00,2026-03-25 00:00:00,2026-07-14 00:00:00
SNG4,211018IX,211018IX.S,211018IX.S,"",L,FRC,0,365,M,IN32,1,151,"",4580262,H,4676,KG,0,$7807,$353,$845,$1714,4580262,"",2026-05-10 00:00:00,2027-05-10 00:00:00,2026-07-14 00:00:00
AUBA,211151PX,211151PX.E,211151PX.E,LIQ,L,FCB,0,365,M,IN32,1,65,AAD010105,4561882,"",96,KG,0,$252,$3,$6,$10,4561882,"",2025-05-20 00:00:00,2026-10-14 00:00:00,2026-07-14 00:00:00
AUBA,211151PX,211151PX.E,211151PX.E,LIQ,L,FCB,0,365,M,IN32,1,65,AAD010105,4561882,"",96,KG,0,$252,$3,$6,$10,4561882,"",2025-10-20 00:00:00,2026-10-14 00:00:00,2026-07-14 00:00:00
AUBA,211151PX,211151PX.E,211151PX.E,LIQ,L,FCB,0,365,M,IN32,1,65,AAD010105,4561882,"",96,KG,0,$252,$3,$6,$10,4561882,4561882,2025-05-19 00:00:00,2026-10-14 00:00:00,2026-07-14 00:00:00
AUBA,211189PX,211189PX.E,211189PX.E,"","",FRC,0,365,Q,IN32,1,10,ADG08,4577102,"",276,KG,0,$257,$29,$74,$112,4577102,"",2026-03-16 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
AUBA,211189PX,211189PX.E,211189PX.E,"","",FRC,0,365,Q,IN32,1,10,ADG08,4577102,"",276,KG,0,$257,$29,$74,$112,4577102,"",2026-03-17 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
AUBA,211189PX,211189PX.E,211189PX.E-TO,"","",FRC,0,365,S,IN32,1,10,ADD12,4577102,"",6000,KG,0,$6447,$875,$1735,$2616,4577102,"",2026-03-16 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
AUBA,211189PX,211189PX.E,211189PX.E-TO,"","",FRC,0,365,S,IN32,1,10,ADD12,4577102,"",6000,KG,0,$6447,$875,$1735,$2616,4577102,"",2026-03-17 00:00:00,2027-03-16 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S,NAT,CAR,FEC,0,365,M,IN32,1,18,STGP,4566543,H,157,KG,0,$269,$7,$14,$31,4566543,,2025-08-20 00:00:00,2026-08-15 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S,NAT,CAR,FEC,0,365,M,IN32,1,18,STGP,4566543,H,157,KG,0,$269,$7,$14,$31,4566543,"",2025-08-15 00:00:00,2026-08-15 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S,NAT,CAR,FEC,0,365,M,IN32,1,18,STGP,4566543,H,157,KG,0,$269,$7,$14,$31,4566543,"",2025-08-20 00:00:00,2026-08-15 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S,NAT,CAR,FEC,0,365,M,IN32,1,18,STGP,4568034,A,248,KG,0,$425,$11,$22,$50,4568034,,2025-09-18 00:00:00,2026-09-16 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S,NAT,CAR,FEC,0,365,M,IN32,1,18,STGP,4568034,A,248,KG,0,$425,$11,$22,$50,4568034,"",2025-09-18 00:00:00,2026-09-16 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S,NAT,CAR,FEC,0,365,M,IN32,1,18,STGP,4568034,A,248,KG,0,$425,$11,$22,$50,4568034,4568034,2025-09-16 00:00:00,2026-09-16 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S-PL,NAT,CAR,FEC,0,365,S,IN32,1,18,K01,4566543,H,18,KG,0,$34,$5,$3,$4,4566543,,2025-08-20 00:00:00,2026-08-15 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S-PL,NAT,CAR,FEC,0,365,S,IN32,1,18,K01,4566543,H,18,KG,0,$34,$5,$3,$4,4566543,"",2025-08-15 00:00:00,2026-08-15 00:00:00,2026-07-14 00:00:00
SING,221063CX,221063CX.S,221063CX.S-PL,NAT,CAR,FEC,0,365,S,IN32,1,18,K01,4566543,H,18,KG,0,$34,$5,$3,$4,4566543,"",2025-08-20 00:00:00,2026-08-15 00:00:00,2026-07-14 00:00:00
SING,221127NX,221127NX.S,221127NX.S,"",POT,FCB,0,365,M,IN32,1,18,HTK25,4578705,"",60,KG,0,$137,$3,$11,$24,4578705,,2026-04-20 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SING,221127NX,221127NX.S,221127NX.S,"",POT,FCB,0,365,M,IN32,1,18,HTK25,4578705,"",60,KG,0,$137,$3,$11,$24,4578705,"",2026-04-09 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SING,221127NX,221127NX.S,221127NX.S,"",POT,FCB,0,365,M,IN32,1,18,HTK25,4578705,"",60,KG,0,$137,$3,$11,$24,4578705,"",2026-04-20 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SING,221127NX,221127NX.S,221127NX.S,"",POT,FCB,0,365,M,IN32,1,18,HTK25,4578705,"",60,KG,0,$137,$3,$11,$24,4578705,"",2026-05-13 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SNG4,221127NX,221127NX.S,221127NX.S-B1,"",POT,FCB,0,365,D,IN32,1,18,"",4578705,"",1760,KG,0,$4330,$350,$429,$712,4578705,,2026-04-20 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SNG4,221127NX,221127NX.S,221127NX.S-B1,"",POT,FCB,0,365,D,IN32,1,18,"",4578705,"",1760,KG,0,$4330,$350,$429,$712,4578705,"",2026-04-09 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SNG4,221127NX,221127NX.S,221127NX.S-B1,"",POT,FCB,0,365,D,IN32,1,18,"",4578705,"",1760,KG,0,$4330,$350,$429,$712,4578705,"",2026-04-20 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
SNG4,221127NX,221127NX.S,221127NX.S-B1,"",POT,FCB,0,365,D,IN32,1,18,"",4578705,"",1760,KG,0,$4330,$350,$429,$712,4578705,"",2026-05-13 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
AUBA,221151PX,221151PX.E,221151PX.E,POL,POT,FEC,0,180,M,IN32,1,10,ADG08,4581740,"",230,KG,0,$515,$102,$232,$388,4581740,"",2026-06-08 00:00:00,2026-12-05 00:00:00,2026-07-14 00:00:00
AUBA,221151PX,221151PX.E,221151PX.E,POL,POT,FEC,0,180,M,IN32,1,10,ADG08,4581740,"",230,KG,0,$515,$102,$232,$388,4581740,"",2026-06-10 00:00:00,2026-12-05 00:00:00,2026-07-14 00:00:00
AUBA,221247PX,221247PX.E,221247PX.E,EAA,L,FRC,0,365,M,IN32,1,10,ADG07,4582517,"",196,KG,0,$142,$18,$45,$69,4582517,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
AUBA,221247PX,221247PX.E,221247PX.E,EAA,L,FRC,0,365,M,IN32,1,10,ADG07,4582517,"",196,KG,0,$142,$18,$45,$69,4582517,"",2026-06-24 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CIN2,221252PX,221252PX,221252PX,"",L,FRC,0,365,D,IN32,1,6,G38,4567514,A,246,LB,0,$93,$516,$735,$655,4567514,"",2025-09-11 00:00:00,2026-09-11 00:00:00,2026-07-14 00:00:00
CIN2,221252PX,221252PX,221252PX,"",L,FRC,0,365,D,IN32,1,6,G38,4567514,A,246,LB,0,$93,$516,$735,$655,4567514,4567514,2025-09-11 00:00:00,2026-09-11 00:00:00,2026-07-14 00:00:00
CINC,221252PX,221252PX,221252PX,"",L,FRC,0,365,M,IN32,1,6,A0402,4570520,"",29,LB,0,$11,$61,$87,$77,4570520,"",2025-10-29 00:00:00,2026-10-29 00:00:00,2026-07-14 00:00:00
AUBA,221255PX,221255PX.E,221255PX.E-PL,"",L,FEC,0,730,S,IN32,1,10,CDE PRETE 560,4582777,"",486,KG,486,$361,$575,$42,$68,4582777,"",2026-06-16 00:00:00,2028-06-15 00:00:00,2026-07-14 00:00:00
AUBA,221255PX,221255PX.E,221255PX.E-PL,"",L,FEC,0,730,S,IN32,1,10,CDE PRETE 560,4582999,"",486,KG,486,$361,$575,$42,$68,4582999,"",2026-06-23 00:00:00,2028-06-22 00:00:00,2026-07-14 00:00:00
CINC,221259CX,221259CX,221259CX,"","",FRC,0,365,M,IN32,1,6,A0402,4582110,"",4,LB,0,$2,$8,$12,$11,4582110,"",2026-06-10 00:00:00,2027-06-10 00:00:00,2026-07-14 00:00:00
CINC,221259CX,221259CX,221259CX,"","",FRC,0,365,M,IN32,1,6,A0402,4582110,"",4,LB,0,$2,$8,$12,$11,4582110,"",2026-07-08 00:00:00,2027-06-10 00:00:00,2026-07-14 00:00:00
CINC,221259CX,221259CX,221259CX,"","",FRC,0,365,M,IN32,1,6,D0210B01,4559346,A,146,LB,0,$86,$306,$435,$388,4559346,"",2026-02-24 00:00:00,2026-08-11 00:00:00,2026-07-14 00:00:00
CINC,221259CX,221259CX,221259CX,"","",FRC,0,365,M,IN32,1,6,D0210B01,4559346,A,146,LB,0,$86,$306,$435,$388,4559346,4559346,2025-04-03 00:00:00,2026-08-11 00:00:00,2026-07-14 00:00:00
CINC,221259CX,221259CX,221259CX,"","",FRC,0,365,M,IN32,1,6,D0210B01,4559347,A,240,LB,0,$142,$502,$715,$637,4559347,4559347,2025-04-14 00:00:00,2026-08-11 00:00:00,2026-07-14 00:00:00
CINC,221259CX,221259CX,221259CX,"","",FRC,0,365,M,IN32,1,6,D0210B01,4559348,A,354,LB,0,$209,$741,$1055,$940,4559348,4559348,2025-04-16 00:00:00,2026-08-11 00:00:00,2026-07-14 00:00:00
SING,221293PX,221293PX.S,221293PX.S,"",L,FCB,0,365,M,IN32,1,18,"",4564164,E,5,KG,0,$14,$1,$0,$0,4564164,4564164,2025-06-26 00:00:00,2026-06-26 00:00:00,2026-07-14 00:00:00
CINC,227142X,227142X,227142X,"","",FRC,0,730,M,IN32,1,6,D0612,4579928,"",2235,LB,0,$1840,$29,$104,$93,4579928,"",2026-05-15 00:00:00,2028-05-14 00:00:00,2026-07-14 00:00:00
CINC,227142X,227142X,227142X,"","",FRC,0,730,M,IN32,1,6,D0612,4579928,"",2235,LB,0,$1840,$29,$104,$93,4579928,"",2026-05-19 00:00:00,2028-05-14 00:00:00,2026-07-14 00:00:00
CINC,227158X,227158X,227158X,"","",FRC,0,730,M,IN32,1,6,C2,4560543,B,365,LB,0,$156,$6,$20,$18,4560543,"",2025-05-01 00:00:00,2027-05-01 00:00:00,2026-07-14 00:00:00
CINC,227158X,227158X,227158X,"","",FRC,0,730,M,IN32,1,6,C2,4575351,B,27750,LB,0,$11830,$436,$1551,$1382,4575351,"",2026-02-28 00:00:00,2028-02-28 00:00:00,2026-07-14 00:00:00
CIN2,227158X,227158X,227158X-T3,"","",FRC,0,730,D,IN32,1,6,F17,4578643,"",10800,LB,0,$5300,$300,$702,$636,4578643,"",2026-04-23 00:00:00,2028-04-22 00:00:00,2026-07-14 00:00:00
CIN2,227158X,227158X,227158X-T3,"","",FRC,0,730,D,IN32,1,6,F17,4578643,"",10800,LB,0,$5300,$300,$702,$636,4578643,"",2026-04-29 00:00:00,2028-04-22 00:00:00,2026-07-14 00:00:00
CIN2,227158X,227158X,227158X-T3,"","",FRC,0,730,D,IN32,1,6,F38,4577304,"",48600,LB,0,$23848,$1351,$3159,$2863,4577304,"",2026-03-09 00:00:00,2028-03-08 00:00:00,2026-07-14 00:00:00
CIN2,227158X,227158X,227158X-T3,"","",FRC,0,730,D,IN32,1,6,F38,4577304,"",48600,LB,0,$23848,$1351,$3159,$2863,4577304,"",2026-03-13 00:00:00,2028-03-08 00:00:00,2026-07-14 00:00:00
AUBA,231043PX,231043PX.E,231043PX.E,"",L,FCB,0,180,M,IN32,1,60,AAD010101,4579789,"",54,KG,0,$112,$25,$46,$76,4579789,"",2026-04-23 00:00:00,2026-10-20 00:00:00,2026-07-14 00:00:00
AUBA,231043PX,231043PX.E,231043PX.E,"",L,FCB,0,180,M,IN32,1,60,AAD010101,4579789,"",54,KG,0,$112,$25,$46,$76,4579789,"",2026-04-26 00:00:00,2026-10-20 00:00:00,2026-07-14 00:00:00
SING,231089NX,231089NX.S,231089NX.S,"",POT,FRC,0,365,Q,IN32,1,18,HTK25,4578704,"",2731,KG,0,$4904,$93,$222,$450,4578704,"",2026-04-09 00:00:00,2027-04-09 00:00:00,2026-07-14 00:00:00
AUBA,231098PX,231098PX.E,231098PX.E,PCO,L,FEC,0,365,M,IN32,1,40,AAD010101,4582981,"",181,KG,0,$943,$100,$230,$385,4582981,"",2026-06-24 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
AUBA,231100PX,231100PX.E,231100PX.E,PCO,L,FEC,0,365,Q,IN32,1,35,AAD010204,4581578,"",30,KG,0,$170,$19,$42,$71,4581578,"",2026-06-02 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
AUBA,231100PX,231100PX.E,231100PX.E,PCO,L,FEC,0,365,Q,IN32,1,35,AAD010204,4581578,"",30,KG,0,$170,$19,$42,$71,4581578,"",2026-07-13 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
AUBA,231100PX,231100PX.E,231100PX.E-PL,PCO,L,FEC,0,365,S,IN32,1,35,ADG1001,4581578,"",18,KG,0,$107,$32,$26,$43,4581578,"",2026-06-02 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
AUBA,231100PX,231100PX.E,231100PX.E-PL,PCO,L,FEC,0,365,S,IN32,1,35,ADG1001,4581578,"",18,KG,0,$107,$32,$26,$43,4581578,"",2026-07-13 00:00:00,2027-06-02 00:00:00,2026-07-14 00:00:00
CIN2,231135INT,231135INT,231135INT,"","",FRC,0,365,D,IN32,1,6,G34,4581587,"",8737,LB,0,$7597,$301,$1026,$953,4581587,"",2026-06-16 00:00:00,2027-06-16 00:00:00,2026-07-14 00:00:00
CIN2,231202PX,231202PX,231202PX-PL,"",WAO,FCB,0,1825,D,IN32,1,42,F1,4578518,"",40,LB,0,$995,$7,$5,$5,4578518,"",2026-03-27 00:00:00,2028-03-26 00:00:00,2026-07-14 00:00:00
AUBA,231316PX,231316PX.E,231316PX.E-PD,"",L,FCB,0,180,S,IN32,1,45,ADD06,4583477,"",967,KG,960,$1463,$150,$303,$440,4583477,"",2026-07-09 00:00:00,2027-01-05 00:00:00,2026-07-14 00:00:00
CINC,231349NX,231349NX,231349NX,EAA,EAA,FRC,0,365,M,IN32,1,6,A0402,4549436,E,430,LB,0,$164,$901,$1284,$1145,4549436,"",2024-09-20 00:00:00,2025-09-19 00:00:00,2026-07-14 00:00:00
CINC,231349NX,231349NX,231349NX,EAA,EAA,FRC,0,365,M,IN32,1,6,A0402,4549436,E,430,LB,0,$164,$901,$1284,$1145,4549436,4549436,2024-09-19 00:00:00,2025-09-19 00:00:00,2026-07-14 00:00:00
SHAN,231349NX,231349NX.S,231349NX.S-OP,"","",FRC,0,365,P,IN32,1,18,"",4558949,E,220,KG,0,$12445,$0,$0,$0,4558949,,2025-04-03 00:00:00,2026-03-19 00:00:00,2026-07-14 00:00:00
SHAN,231349NX,231349NX.S,231349NX.S-OP,"","",FRC,0,365,P,IN32,1,18,"",4558949,E,220,KG,0,$12445,$0,$0,$0,4558949,"",2025-04-03 00:00:00,2026-03-19 00:00:00,2026-07-14 00:00:00
SHAN,231349NX,231349NX.S,231349NX.S-OP,"","",FRC,0,365,P,IN32,1,18,"",4558949,E,220,KG,0,$12445,$0,$0,$0,4558949,"",2025-05-07 00:00:00,2026-03-19 00:00:00,2026-07-14 00:00:00
SHAN,231349NX,231349NX.S,231349NX.S-OP,"","",FRC,0,365,P,IN32,1,18,"",4558949,E,220,KG,0,$12445,$0,$0,$0,4558949,4558949,2025-03-19 00:00:00,2026-03-19 00:00:00,2026-07-14 00:00:00
CINC,231350PX,231350PX,231350PX,"",EAA,FRC,0,365,M,IN32,1,6,A0310,4581882,"",470,LB,0,$294,$984,$1402,$1250,4581882,"",2026-06-08 00:00:00,2027-06-08 00:00:00,2026-07-14 00:00:00
CINC,231350PX,231350PX,231350PX,"",EAA,FRC,0,365,M,IN32,1,6,A0402,4580737,"",475,LB,0,$297,$995,$1417,$1263,4580737,"",2026-05-12 00:00:00,2027-05-12 00:00:00,2026-07-14 00:00:00
CINC,231350PX,231350PX,231350PX,"",EAA,FRC,0,365,M,IN32,1,6,D0210C07,4567783,A,359,LB,0,$225,$752,$1071,$954,4567783,"",2025-09-11 00:00:00,2026-09-11 00:00:00,2026-07-14 00:00:00
CINC,231350PX,231350PX,231350PX,"",EAA,FRC,0,365,M,IN32,1,6,D0210C07,4567783,A,359,LB,0,$225,$752,$1071,$954,4567783,"",2025-11-13 00:00:00,2026-09-11 00:00:00,2026-07-14 00:00:00
CINC,231350PX,231350PX,231350PX,"",EAA,FRC,0,365,M,IN32,1,6,D0210C07,4567783,A,359,LB,0,$225,$752,$1071,$954,4567783,4567783,2025-09-11 00:00:00,2026-09-11 00:00:00,2026-07-14 00:00:00
